model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_98,0,4,0.4625,mbpp_697,False,below_threshold,mbpp_697,0.4625,mbpp_152,0.433735,mbpp_723,0.431818
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_98,1,2,0.419753,mbpp_697,False,below_threshold,mbpp_697,0.419753,mbpp_258,0.37037,mbpp_689,0.359551
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_98,2,2,0.333333,mbpp_697,False,below_threshold,mbpp_697,0.333333,mbpp_183,0.32,mbpp_54,0.301205
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_99,0,2,0.26087,mbpp_377,False,below_threshold,mbpp_377,0.26087,mbpp_168,0.25,mbpp_396,0.232877
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_99,1,5,0.307692,mbpp_168,False,below_threshold,mbpp_168,0.307692,mbpp_377,0.272727,mbpp_84,0.255319
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_99,2,5,0.307692,mbpp_168,False,below_threshold,mbpp_168,0.307692,mbpp_84,0.265306,mbpp_602,0.260274
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_100,0,3,0.333333,mbpp_971,False,below_threshold,mbpp_971,0.333333,mbpp_936,0.309278,mbpp_921,0.30303
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_100,1,5,0.377551,mbpp_936,False,below_threshold,mbpp_936,0.377551,mbpp_487,0.352941,mbpp_196,0.350515
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_100,2,3,0.4,mbpp_766,False,below_threshold,mbpp_766,0.4,mbpp_936,0.352941,mbpp_971,0.333333
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_101,0,1,0.238806,mbpp_868,False,below_threshold,mbpp_868,0.238806,mbpp_350,0.208955,mbpp_404,0.180328
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_101,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_101,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_102,0,5,0.351351,mbpp_22,False,below_threshold,mbpp_22,0.351351,mbpp_819,0.289157,mbpp_658,0.285714
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_102,1,7,0.314286,mbpp_22,False,below_threshold,mbpp_22,0.314286,mbpp_712,0.297297,mbpp_819,0.247059
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_102,2,8,0.349398,mbpp_22,False,below_threshold,mbpp_22,0.349398,mbpp_68,0.305556,mbpp_819,0.293478
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_103,0,7,0.238806,mbpp_417,False,below_threshold,mbpp_417,0.238806,mbpp_691,0.233333,mbpp_527,0.229508
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_103,1,3,0.270677,mbpp_691,False,below_threshold,mbpp_691,0.270677,mbpp_417,0.206349,mbpp_740,0.203883
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_103,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_104,0,8,0.306122,mbpp_318,False,below_threshold,mbpp_318,0.306122,mbpp_776,0.265625,mbpp_818,0.236364
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_104,1,8,0.319149,mbpp_318,False,below_threshold,mbpp_318,0.319149,mbpp_131,0.309091,mbpp_9,0.258621
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_104,2,8,0.306122,mbpp_318,False,below_threshold,mbpp_318,0.306122,mbpp_776,0.246154,mbpp_818,0.236364
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_105,0,5,0.367647,mbpp_750,False,below_threshold,mbpp_750,0.367647,mbpp_798,0.333333,mbpp_620,0.283784
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_105,1,3,0.296875,mbpp_659,False,below_threshold,mbpp_659,0.296875,mbpp_522,0.268657,mbpp_591,0.268657
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_105,2,4,0.333333,mbpp_798,False,below_threshold,mbpp_798,0.333333,mbpp_750,0.310811,mbpp_620,0.283784
